performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8966521106259097,0.39912234670041696,0.9194029850746268,0.5645161290322581,0.875,0.8315157624633431,"[[ 35  27]
 [ 44 308]]"
1,0.8115942028985508,0.8852941176470589,0.3777869731947813,0.9290123456790124,0.603448275862069,0.8455056179775281,0.8289907012785742,"[[ 35  23]
 [ 55 301]]"
2,0.8067632850241546,0.8802395209580838,0.40890445100118483,0.9363057324840764,0.6666666666666666,0.8305084745762712,0.8378060263653484,"[[ 40  20]
 [ 60 294]]"
3,0.8019323671497585,0.8783382789317508,0.3846745667353037,0.9426751592356688,0.6666666666666666,0.8222222222222222,0.8210390946502057,"[[ 36  18]
 [ 64 296]]"
4,0.782608695652174,0.8676470588235293,0.2894985566493225,0.9247648902821317,0.5471698113207547,0.817174515235457,0.7879318455025349,"[[ 29  24]
 [ 66 295]]"

metrics_summary
mean,0.8062801932367151,0.8816342173972664,0.3719973788562018,0.9304322225511032,0.609693509909683,0.8380821660022957,0.8214566860520012
std,0.01484279371568813,0.009459185803843384,0.042657196381183635,0.00824822892851978,0.04996217120623203,0.020804146631969563,0.01760304887689108

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_560_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
