performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.8950437317784258,0.39464581094235734,0.9191616766467066,0.5645161290322581,0.8721590909090909,0.8295454545454546,"[[ 35  27]
 [ 45 307]]"
1,0.8140096618357487,0.888243831640058,0.3447524156756626,0.918918918918919,0.5344827586206896,0.8595505617977528,0.8065187911662146,"[[ 31  27]
 [ 50 306]]"
2,0.8285024154589372,0.8966521106259097,0.4023318412187644,0.924924924924925,0.5833333333333334,0.8700564971751412,0.8522363465160075,"[[ 35  25]
 [ 46 308]]"
3,0.782608695652174,0.8660714285714286,0.32782735818147846,0.9326923076923077,0.6111111111111112,0.8083333333333333,0.8028806584362139,"[[ 33  21]
 [ 69 291]]"
4,0.8067632850241546,0.8826979472140762,0.3654079012640294,0.9376947040498442,0.6226415094339622,0.8337950138504155,0.8226624157215282,"[[ 33  20]
 [ 60 301]]"

metrics_summary
mean,0.8115942028985508,0.8857418099659797,0.3669930654564585,0.9266785064465406,0.5832169683062709,0.8487788994131467,0.8227687332770838
std,0.0165242815231759,0.011027325396595617,0.028441572670388108,0.00744730007519596,0.03180294253680321,0.024395732715004757,0.017741880531968665

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1340_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1340
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
