performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8115942028985508,0.8849557522123894,0.3775918153609751,0.9202453987730062,0.5806451612903226,0.8522727272727273,0.8334402492668622,"[[ 36  26]
 [ 52 300]]"
1,0.8309178743961353,0.896755162241888,0.45382332429602845,0.9440993788819876,0.6896551724137931,0.8539325842696629,0.8562814800464936,"[[ 40  18]
 [ 52 304]]"
2,0.8019323671497585,0.8776119402985074,0.38414091615162915,0.930379746835443,0.6333333333333333,0.8305084745762712,0.8549905838041432,"[[ 38  22]
 [ 60 294]]"
3,0.8019323671497585,0.878698224852071,0.37487691369560344,0.939873417721519,0.6481481481481481,0.825,0.8362139917695474,"[[ 35  19]
 [ 63 297]]"
4,0.8019323671497585,0.8786982248520709,0.3783977480145665,0.9428571428571428,0.660377358490566,0.8227146814404432,0.830240944964198,"[[ 35  18]
 [ 64 297]]"

metrics_summary
mean,0.8096618357487924,0.8833438608913854,0.39376614350376055,0.9354910170138198,0.6424318347352327,0.836885693511821,0.8422334499702488
std,0.011267539893420877,0.007189992762824359,0.030179825843843183,0.009012470231150092,0.036014267801913115,0.013491578908378958,0.011112749836464021

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_640_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
