performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8405797101449275,0.9029411764705884,0.46921757533846226,0.9359756097560976,0.6612903225806451,0.8721590909090909,0.8390304252199413,"[[ 41  21]
 [ 45 307]]"
1,0.8236714975845411,0.8946608946608947,0.36151170443368286,0.9198813056379822,0.5344827586206896,0.8707865168539326,0.7909482758620688,"[[ 31  27]
 [ 46 310]]"
2,0.8091787439613527,0.8846715328467153,0.34227105119583273,0.9154078549848943,0.5333333333333333,0.8559322033898306,0.8321092278719397,"[[ 32  28]
 [ 51 303]]"
3,0.8115942028985508,0.8866279069767442,0.3497434775582467,0.9298780487804879,0.5740740740740741,0.8472222222222222,0.8226337448559671,"[[ 31  23]
 [ 55 305]]"
4,0.7971014492753623,0.8771929824561403,0.3203528804681893,0.9287925696594427,0.5660377358490566,0.8310249307479224,0.7903883342915381,"[[ 30  23]
 [ 61 300]]"

metrics_summary
mean,0.8164251207729467,0.8892188986822166,0.36861933779888273,0.925987077763781,0.5738436448915597,0.8554249928245998,0.8150220016202908
std,0.014732319499494578,0.008830975745290053,0.05205901470085638,0.007375386355283437,0.046686767853471534,0.015355208866463277,0.020555671615137744

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2020_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2020
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
