performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7366946778711485,0.5052631578947369,0.33197640478403484,0.45714285714285713,0.7904411764705882,0.5647058823529412,0.780363321799308,"[[215  57]
 [ 37  48]]"
1,0.7647058823529411,0.5578947368421052,0.4028924888848032,0.5096153846153846,0.8118081180811808,0.6162790697674418,0.8082253496953574,"[[220  51]
 [ 33  53]]"
2,0.7507002801120448,0.5781990521327014,0.40553296909488645,0.5350877192982456,0.7961538461538461,0.6288659793814433,0.8109238699444885,"[[207  53]
 [ 36  61]]"
3,0.7394957983193278,0.48618784530386744,0.32912925510186036,0.411214953271028,0.7773851590106007,0.5945945945945946,0.8038869257950529,"[[220  63]
 [ 30  44]]"
4,0.7983193277310925,0.625,0.5102426756178002,0.5263157894736842,0.8064516129032258,0.7692307692307693,0.8569524859847442,"[[225  54]
 [ 18  60]]"

metrics_summary
mean,0.7579831932773109,0.5505089584346822,0.39595475869667707,0.48787534076023986,0.7964479825238884,0.634735259065438,0.8120703906437902
std,0.02245094107508558,0.0501090697300641,0.06597041741392473,0.04690545139025806,0.012129021894363127,0.07068169235232949,0.02491107642572992

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_2260_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
