performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.8869309838472834,0.37321263027582724,0.9179331306990881,0.5645161290322581,0.8579545454545454,0.8064057917888563,"[[ 35  27]
 [ 50 302]]"
1,0.8140096618357487,0.8875912408759125,0.36338527037477775,0.9240121580547113,0.5689655172413793,0.8539325842696629,0.8100300271212709,"[[ 33  25]
 [ 52 304]]"
2,0.8115942028985508,0.8839285714285714,0.4078701151840491,0.9339622641509434,0.65,0.8389830508474576,0.8450564971751412,"[[ 39  21]
 [ 57 297]]"
3,0.7874396135265701,0.8682634730538922,0.36438984054603313,0.9415584415584416,0.6666666666666666,0.8055555555555556,0.8097222222222223,"[[ 36  18]
 [ 70 290]]"
4,0.7729468599033816,0.8597014925373134,0.30836523377350067,0.9320388349514563,0.6037735849056604,0.7977839335180056,0.804212616944546,"[[ 32  21]
 [ 73 288]]"

metrics_summary
mean,0.8,0.8772831523485944,0.3634446180308376,0.929900965882928,0.6107843795691928,0.8308419339290454,0.8150854310504073
std,0.016832126947038,0.011260269204255616,0.03194894176163948,0.008183746129082563,0.04147147065869023,0.024766032964478567,0.015140278377664615

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1260_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
