performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8381642512077294,0.9027576197387519,0.4256787355246038,0.9228486646884273,0.5806451612903226,0.8835227272727273,0.8290872434017595,"[[ 36  26]
 [ 41 311]]"
1,0.8285024154589372,0.8972503617945007,0.38842833532429755,0.9253731343283582,0.5689655172413793,0.8707865168539326,0.8162049593180939,"[[ 33  25]
 [ 46 310]]"
2,0.8140096618357487,0.8862629246676513,0.3945386918590504,0.9287925696594427,0.6166666666666667,0.847457627118644,0.8406544256120527,"[[ 37  23]
 [ 54 300]]"
3,0.8043478260869565,0.8796433878157504,0.3978982944830998,0.9456869009584664,0.6851851851851852,0.8222222222222222,0.8182098765432099,"[[ 37  17]
 [ 64 296]]"
4,0.7777777777777778,0.863905325443787,0.2936543380405156,0.926984126984127,0.5660377358490566,0.8088642659279779,0.8181414310353838,"[[ 30  23]
 [ 69 292]]"

metrics_summary
mean,0.81256038647343,0.8859639238920882,0.3800396790463134,0.9299370793237642,0.603500053246522,0.8465706718791008,0.8244595871821
std,0.0209240655340171,0.013682340764465242,0.04504413766280724,0.008113715885836498,0.044641294732569836,0.02816830944767581,0.009282293414851709

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_780_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
