performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8236714975845411,0.8931185944363104,0.39851125747286786,0.9214501510574018,0.5806451612903226,0.8664772727272727,0.8338068181818181,"[[ 36  26]
 [ 47 305]]"
1,0.8236714975845411,0.8937409024745271,0.3888774299004092,0.9274924471299094,0.5862068965517241,0.8623595505617978,0.7833204184424641,"[[ 34  24]
 [ 49 307]]"
2,0.8260869565217391,0.8956521739130435,0.38069647406316676,0.9196428571428571,0.55,0.8728813559322034,0.8307438794726931,"[[ 33  27]
 [ 45 309]]"
3,0.8043478260869565,0.8824383164005806,0.3180637529281727,0.9240121580547113,0.5370370370370371,0.8444444444444444,0.8010288065843622,"[[ 29  25]
 [ 56 304]]"
4,0.8043478260869565,0.8817518248175182,0.3414013416804475,0.9320987654320988,0.5849056603773585,0.8365650969529086,0.7938378717399258,"[[ 31  22]
 [ 59 302]]"

metrics_summary
mean,0.8164251207729467,0.8893403624083959,0.3655100512090128,0.9249392757633957,0.5677589510512885,0.8565455441237255,0.8085475588842528
std,0.009900435522666269,0.005978342520511008,0.030653295211343884,0.00444662939779724,0.020295847315968264,0.013747403638157797,0.020199118668037367

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3060_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3060
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
