performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9014492753623189,0.4129692454289109,0.9201183431952663,0.5645161290322581,0.8835227272727273,0.8385263929618768,"[[ 35  27]
 [ 41 311]]"
1,0.8115942028985508,0.8866279069767442,0.34071314161425226,0.9186746987951807,0.5344827586206896,0.8567415730337079,0.8271261139093375,"[[ 31  27]
 [ 51 305]]"
2,0.8140096618357487,0.8859259259259259,0.40316271612633486,0.9314641744548287,0.6333333333333333,0.844632768361582,0.8261299435028248,"[[ 38  22]
 [ 55 299]]"
3,0.7922705314009661,0.8724035608308606,0.351161252209122,0.9363057324840764,0.6296296296296297,0.8166666666666667,0.7952417695473251,"[[ 34  20]
 [ 66 294]]"
4,0.8091787439613527,0.8839941262848752,0.3790744365834071,0.940625,0.6415094339622641,0.8337950138504155,0.8305284064182303,"[[ 34  19]
 [ 60 301]]"

metrics_summary
mean,0.81256038647343,0.8860801590761449,0.3774161583924054,0.9294375897858705,0.6006942569156349,0.8470717498370197,0.823510525267919
std,0.013884162186666606,0.009251317997067694,0.02816412135622574,0.008707752365984523,0.04303780483354917,0.022489413813460223,0.014790424750805942

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1720_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1720
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
