performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.895741556534508,0.42348704316113933,0.9270516717325228,0.6129032258064516,0.8664772727272727,0.8212747434017595,"[[ 38  24]
 [ 47 305]]"
1,0.8405797101449275,0.9048991354466859,0.4197903971156,0.9289940828402367,0.5862068965517241,0.8820224719101124,0.798794072065091,"[[ 34  24]
 [ 42 314]]"
2,0.8285024154589372,0.8963503649635036,0.41082461442518675,0.9274924471299094,0.6,0.867231638418079,0.8339453860640302,"[[ 36  24]
 [ 47 307]]"
3,0.8067632850241546,0.8837209302325582,0.33206413693442327,0.926829268292683,0.5555555555555556,0.8444444444444444,0.807175925925926,"[[ 30  24]
 [ 56 304]]"
4,0.8164251207729468,0.8888888888888888,0.39018365183258596,0.9411764705882353,0.6415094339622641,0.8421052631578947,0.7936288088642659,"[[ 34  19]
 [ 57 304]]"

metrics_summary
mean,0.8241545893719806,0.8939201752132288,0.3952699686937871,0.9303087881167175,0.599235022375199,0.8604562181315607,0.8109637872642146
std,0.011574056570735193,0.007198600700148651,0.033645949215084556,0.005486029787847592,0.02846808295251987,0.015102298934912859,0.014814999409643136

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2040_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2040
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
