performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8478260869565217,0.9090909090909091,0.44525404164275767,0.9237536656891495,0.5806451612903226,0.8948863636363636,0.8171279325513197,"[[ 36  26]
 [ 37 315]]"
1,0.8115942028985508,0.8866279069767442,0.34071314161425226,0.9186746987951807,0.5344827586206896,0.8567415730337079,0.8320418442464161,"[[ 31  27]
 [ 51 305]]"
2,0.8333333333333334,0.8986784140969163,0.44447817137657863,0.9357798165137615,0.65,0.864406779661017,0.8744350282485875,"[[ 39  21]
 [ 48 306]]"
3,0.785024154589372,0.8677563150074296,0.33109785088374727,0.9329073482428115,0.6111111111111112,0.8111111111111111,0.7979166666666666,"[[ 33  21]
 [ 68 292]]"
4,0.7681159420289855,0.8562874251497006,0.30223494362550646,0.9315960912052117,0.6037735849056604,0.7922437673130194,0.8173313123922019,"[[ 32  21]
 [ 75 286]]"

metrics_summary
mean,0.8091787439613526,0.88368819406434,0.37275562982856847,0.928542324089223,0.5960025231855568,0.8438779189510438,0.8277705568210385
std,0.029504215429183522,0.019407593600191533,0.06022524630388278,0.006341316965293172,0.038012935504078284,0.03722504119277997,0.02572669750598952

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1420_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
