performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7366946778711485,0.5204081632653061,0.34912075265455134,0.4594594594594595,0.7794117647058824,0.6,0.7979671280276817,"[[212  60]
 [ 34  51]]"
1,0.7787114845938375,0.5863874345549738,0.44142914808944633,0.5333333333333333,0.8191881918819188,0.6511627906976745,0.8242941731742899,"[[222  49]
 [ 30  56]]"
2,0.7310924369747899,0.5339805825242718,0.34706628517133575,0.5045871559633027,0.7923076923076923,0.5670103092783505,0.7930610626486916,"[[206  54]
 [ 42  55]]"
3,0.7535014005602241,0.49425287356321834,0.34272525968156187,0.43,0.7985865724381626,0.581081081081081,0.792331200458409,"[[226  57]
 [ 31  43]]"
4,0.7647058823529411,0.553191489361702,0.41059187411787557,0.4727272727272727,0.7921146953405018,0.6666666666666666,0.8474175167723556,"[[221  58]
 [ 26  52]]"

metrics_summary
mean,0.7529411764705882,0.5376441086538944,0.37818666394295414,0.48002144429667365,0.7963217833348315,0.6131841695447544,0.8110142162162856
std,0.017573543015527306,0.031019127604133185,0.0403001881226486,0.03584348406949296,0.01302123769633651,0.039087617349910286,0.021647886082543474

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_3160_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
