performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.892128279883382,0.3775017012120178,0.9161676646706587,0.5483870967741935,0.8693181818181818,0.8007927052785924,"[[ 34  28]
 [ 46 306]]"
1,0.8236714975845411,0.8931185944363105,0.40673946721218723,0.9327217125382263,0.6206896551724138,0.8567415730337079,0.8307099961255326,"[[ 36  22]
 [ 51 305]]"
2,0.8091787439613527,0.8833087149187593,0.3779695075996015,0.9256965944272446,0.6,0.844632768361582,0.8347928436911487,"[[ 36  24]
 [ 55 299]]"
3,0.821256038647343,0.8911764705882353,0.4235432114322629,0.946875,0.6851851851851852,0.8416666666666667,0.8126543209876542,"[[ 37  17]
 [ 57 303]]"
4,0.7681159420289855,0.8567164179104477,0.29174891114142604,0.9288025889967637,0.5849056603773585,0.7950138504155124,0.7767469816547327,"[[ 31  22]
 [ 74 287]]"

metrics_summary
mean,0.808695652173913,0.883289695547427,0.3755005597194991,0.9300527121265787,0.6078335195018302,0.8414746080591302,0.8111393695475322
std,0.020912909006679584,0.013733670252954737,0.04540573671989795,0.01003440127358812,0.04531994778306796,0.02520697396767183,0.021140866340087106

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_720_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,720
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
