performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8405797101449275,0.9032258064516129,0.46153920004667376,0.9333333333333333,0.6451612903225806,0.875,0.8409090909090909,"[[ 40  22]
 [ 44 308]]"
1,0.8140096618357487,0.8872620790629575,0.3725763226745842,0.926605504587156,0.5862068965517241,0.851123595505618,0.7998111197210385,"[[ 34  24]
 [ 53 303]]"
2,0.8309178743961353,0.8979591836734694,0.4151942669460893,0.927710843373494,0.6,0.8700564971751412,0.8412193973634652,"[[ 36  24]
 [ 46 308]]"
3,0.8140096618357487,0.8888888888888888,0.3332925493160663,0.924924924924925,0.5370370370370371,0.8555555555555555,0.7978909465020577,"[[ 29  25]
 [ 52 308]]"
4,0.7995169082125604,0.8781204111600587,0.3445600717834224,0.934375,0.6037735849056604,0.8282548476454293,0.7718601369361836,"[[ 32  21]
 [ 62 299]]"

metrics_summary
mean,0.8198067632850241,0.8910912738473975,0.38543248215336723,0.9293899212437816,0.5944357617634004,0.8559980991763488,0.8103381382863672
std,0.014379590402064947,0.008742672108208872,0.047397054138017855,0.0037658990919383333,0.03479529496550572,0.016446005141702132,0.026961241060242586

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1940_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1940
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
