performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9011627906976746,0.4209776993394958,0.9226190476190477,0.5806451612903226,0.8806818181818182,0.8431772360703813,"[[ 36  26]
 [ 42 310]]"
1,0.8236714975845411,0.8946608946608947,0.36151170443368286,0.9198813056379822,0.5344827586206896,0.8707865168539326,0.8045815575358388,"[[ 31  27]
 [ 46 310]]"
2,0.8164251207729468,0.887240356083086,0.41564372115918596,0.934375,0.65,0.844632768361582,0.8406544256120527,"[[ 39  21]
 [ 55 299]]"
3,0.7971014492753623,0.8753709198813057,0.36791790947221287,0.9394904458598726,0.6481481481481481,0.8194444444444444,0.8122942386831276,"[[ 35  19]
 [ 65 295]]"
4,0.785024154589372,0.8681481481481482,0.32426606295383226,0.9331210191082803,0.6037735849056604,0.8116343490304709,0.8228192128782731,"[[ 32  21]
 [ 68 293]]"

metrics_summary
mean,0.8115942028985508,0.8853166218942219,0.378063419471682,0.9298973636450366,0.6034099305929642,0.8454359793744496,0.8247053341559347
std,0.018268280580858973,0.012130875745915889,0.03612467495674929,0.00742648921669505,0.04345449270058168,0.02721644412333667,0.015219354837687783

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1320_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1320
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
