performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7086834733893558,0.4799999999999999,0.29019257734122933,0.41739130434782606,0.7536764705882353,0.5647058823529412,0.7633866782006921,"[[205  67]
 [ 37  48]]"
1,0.7198879551820728,0.5327102803738318,0.35738537399953774,0.4453125,0.7380073800738007,0.6627906976744186,0.7765167767956749,"[[200  71]
 [ 29  57]]"
2,0.7366946778711485,0.5566037735849056,0.3739872992345387,0.5130434782608696,0.7846153846153846,0.6082474226804123,0.7918913560666138,"[[204  56]
 [ 38  59]]"
3,0.7563025210084033,0.5396825396825397,0.40167214437147414,0.4434782608695652,0.773851590106007,0.6891891891891891,0.8184987107248591,"[[219  64]
 [ 23  51]]"
4,0.7563025210084033,0.5492227979274611,0.4043530470070879,0.4608695652173913,0.7777777777777778,0.6794871794871795,0.8424087859571731,"[[217  62]
 [ 25  53]]"

metrics_summary
mean,0.7355742296918768,0.5316438783137476,0.3655180883907736,0.45601902173913045,0.7655857206322411,0.6408840742768283,0.7985404615490026
std,0.0191298275394553,0.027073463923087557,0.0415381053134277,0.03174686521669435,0.01721333245758465,0.047268915704678706,0.028593017938216704

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_60_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,60
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
