performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8526570048309179,0.911976911976912,0.4630161512245751,0.9266862170087976,0.5967741935483871,0.8977272727272727,0.8372434017595308,"[[ 37  25]
 [ 36 316]]"
1,0.8260869565217391,0.893491124260355,0.4457157280166248,0.94375,0.6896551724137931,0.848314606741573,0.8621900426191398,"[[ 40  18]
 [ 54 302]]"
2,0.7971014492753623,0.8757396449704142,0.34109210730513767,0.9192546583850931,0.5666666666666667,0.8361581920903954,0.8391242937853107,"[[ 34  26]
 [ 58 296]]"
3,0.8043478260869565,0.88,0.3881915000262637,0.9428571428571428,0.6666666666666666,0.825,0.8376800411522635,"[[ 36  18]
 [ 63 297]]"
4,0.7729468599033816,0.8597014925373134,0.30836523377350067,0.9320388349514563,0.6037735849056604,0.7977839335180056,0.8161292008571578,"[[ 32  21]
 [ 73 288]]"

metrics_summary
mean,0.8106280193236716,0.8841818347489989,0.3892761440692204,0.932917370640498,0.6247072568402348,0.8409968010154494,0.8384733960346805
std,0.027009972460858678,0.017591331127795318,0.059148065983415335,0.009406526853965732,0.0459695737712661,0.032919776419958885,0.014589779635837581

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_300_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
