performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8966521106259097,0.39912234670041696,0.9194029850746268,0.5645161290322581,0.875,0.8230159457478006,"[[ 35  27]
 [ 44 308]]"
1,0.8285024154589372,0.8972503617945007,0.38842833532429755,0.9253731343283582,0.5689655172413793,0.8707865168539326,0.8134201859744284,"[[ 33  25]
 [ 46 310]]"
2,0.8357487922705314,0.8994082840236686,0.47312776174583615,0.9440993788819876,0.7,0.8587570621468926,0.8441384180790961,"[[ 42  18]
 [ 50 304]]"
3,0.8067632850241546,0.8823529411764706,0.37218208385963353,0.9375,0.6296296296296297,0.8333333333333334,0.7967592592592592,"[[ 34  20]
 [ 60 300]]"
4,0.7922705314009661,0.875,0.28147639352016735,0.9204892966360856,0.5094339622641509,0.8337950138504155,0.7872262582971828,"[[ 27  26]
 [ 60 301]]"

metrics_summary
mean,0.8183574879227052,0.8901327395241101,0.3828673842300703,0.9293729589842116,0.5945090476334836,0.8543343852369147,0.8129120134715535
std,0.01626807559466933,0.009682185083386162,0.06137815958859538,0.00976969469767408,0.06504093107060195,0.017777571810230094,0.019990525350626093

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3020_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3020
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
