performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.742296918767507,0.54,0.37463660677539773,0.46956521739130436,0.7757352941176471,0.6352941176470588,0.8040873702422144,"[[211  61]
 [ 31  54]]"
1,0.742296918767507,0.5399999999999999,0.3728584130979403,0.47368421052631576,0.7785977859778598,0.627906976744186,0.7951171372178838,"[[211  60]
 [ 32  54]]"
2,0.7394957983193278,0.563380281690141,0.38293536869359335,0.5172413793103449,0.7846153846153846,0.6185567010309279,0.7959754163362411,"[[204  56]
 [ 37  60]]"
3,0.7507002801120448,0.4971751412429378,0.3454531751147212,0.42718446601941745,0.7915194346289752,0.5945945945945946,0.7803457167414765,"[[224  59]
 [ 30  44]]"
4,0.7675070028011205,0.5829145728643217,0.45201073448540463,0.4793388429752066,0.7741935483870968,0.7435897435897436,0.8386867015899273,"[[216  63]
 [ 20  58]]"

metrics_summary
mean,0.7484593837535014,0.5446939991594801,0.3855788596334115,0.4734028232445178,0.7809322895453926,0.6439884267213022,0.8028424684255487
std,0.010238468841735054,0.02867786087927007,0.035529692530230916,0.028663559689102645,0.00638000205480796,0.051654912040046,0.019489996483712708

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_840_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
